,label,label_desc,sentence,keywords
37028,101,news_culture,小学生必背古诗70首（下）图文并茂，很实用快给孩子收藏！,"古诗,中华民族,古诗词"
37031,106,news_house,如果房价涨到买不动了，会是什么样的结果？,
37033,101,news_culture,上联：泰山黄山赵本山，如何对下联？,
37034,103,news_sports,除了足球还玩电竞 皇马宣布在中国成立首支电竞战队,"皇马,Dota2,皇家马德里,电竞战队,美凌格,皇家马德里俱乐部"
37037,102,news_entertainment,87版红楼梦里最幸福的两个人，因为红楼梦结缘，情定终身,"综艺节目,87版红楼梦,吴晓东,红楼梦,湖南台"
37039,107,news_car,2018“云信创富杯”跑动金融圈在京落幕,"Sport,Audi,赛道,F3,奥迪,跑动金融圈,B90,赛车"
37040,102,news_entertainment,绿巨人失控发疯，有人对他说美国队长死了，绿巨人彻底愣住了,"复仇者联盟3,绿巨人世界大战,复仇者联盟,浩克,奇异博士,美国队长,绿巨人浩克"
37044,104,news_finance,枯源 皇氏三坟,三坟
37045,103,news_sports,厉害了我的厨！中国厨师“杀进”博古斯总决赛,"新加坡,澳大利亚,总决赛,泰国,日本"
37046,104,news_finance,机票退改签问题新进展：多平台要求与航企同标准,"海南航空,途牛旅游网,东方航空,机票,航空公司,退票费,南方航空,航空,携程,代理商,携程旅行网,中国国航,去哪儿网"
37048,106,news_house,住在成都天府新区，到底是种什么体验？,"天府新区,成都,房产"
37051,102,news_entertainment,《五十度飞》：五十度系列最高分 除了不可描述还有啥,"五十度飞,凯拉奈特莉,简爱,葫芦娃,情欲,百年孤独,五十度灰,心理学"
37052,102,news_entertainment,隐藏在车里的小秘密，你又知道多少呢？,"逃生舱,安全带,电影,刘若英,遮阳板"
37054,102,news_entertainment,杨幂自曝一个人去看女儿，刘恺威这个举动打破了现在的感情状况,"刘恺威,刘丹,飞回香港,香港,杨幂"
37058,102,news_entertainment,几大高手说燕双鹰太狂了要教训，燕双鹰太强了十个高手也不是对手,燕双鹰
37059,100,news_story,真男人凭实力击退情敌，针灸神技让众人服气,"白内障,针灸,方丘,江妙语,张大爷"
37060,101,news_culture,李可染《杏花春雨江南》现身中国嘉德春拍,"名家翰墨,中国书画,名家翰墨·李可染专号,侨岷华园藏画,写生,杏花春雨江南,雨亦奇,谈学山水画,西湖,齐白石,李可染"
37062,102,news_entertainment,老外拿着李冰冰的照片来要签名 范冰冰瞬间神反应,"范冰冰,戛纳,粉丝,李冰冰,戛纳电影节"
37063,104,news_finance,安利是什么东西，什么样的人适合做安利？,
37066,103,news_sports,怎么评价郎平？,"中国女排,排球,郎平,奥运会,雅典奥运会"
37067,104,news_finance,优客逸家、巴乐兔再获数亿融资，长租公寓赛道进入头部竞争,"机构房东,分散式长租公寓,优客逸家,长租公寓,巴乐兔"
37069,101,news_culture,南中轴周边再添文化元素,"南中轴周边,文化,南中轴"
37070,101,news_culture,微说大沈阳/沈阳老建筑之三：沈阳天主教堂,"沈阳市,沈阳,沈阳天主教堂,天主教堂,主教府"
37072,103,news_sports,许昕是不是当今乒乓球界打法观赏性最高的球员？,
37077,101,news_culture,上联：日本东出，光照九州四国，下联应该怎么对？,
37079,106,news_house,乌鲁木齐红山小区怎么样 好户型房价走势,"楼盘,红山小区,房价,搜房网,红山"
37082,107,news_car,沧州桑塔纳最高优惠3.03万元 欢迎垂询,"万2017,万2.23,桑塔纳,Cross,风尚,1.6L自动"
37085,100,news_story,小时候有没有听爷爷辈讲过一些很邪性的古代故事？,"笤帚疙瘩,皮猴子精,寡妇,皮猴子,大嫚儿,炊帚疙瘩,扫帚疙瘩,小嫚儿"
37087,104,news_finance,京东终于持续赚钱了，现在要讲好增长的故事,"Non-GAAP,第一季度,刘强东,京东,GAAP"
37088,103,news_sports,“水果之王”的榴莲一棵树长几十个，一个卖150天价，为何这么贵,"水果之王,榴莲树,海南,马来西亚,榴莲"
37089,107,news_car,各国如何惩戒酒驾？美国最高罚6万，俄罗斯最高判9年，中国最轻！,"醉酒驾车,酒驾被捕,酒精含量,机动车驾驶证,道路交通安全法,防止醉酒扰乱治安法,机动车"
37090,104,news_finance,平安宅E经营贷5月最新消息,"华夏银行,经营贷,平安宅e"
37093,103,news_sports,国乒男子四大猛将，你最看好谁？,"中国男子乒乓球队,张继科,樊振东,乒乓球,男单冠军"
37096,102,news_entertainment,和少年派的奇幻漂流一样奇幻，但这个是青春,"心灵想要大声呼喊。,未闻花名,部动漫,青之驱魔师,心灵想要大声呼喊,少年派,长井龙雪"
37099,104,news_finance,娃哈哈进军新零售 新品娃哈哈天眼晶火热招商,"娃哈哈,天眼晶,牛磺酸,近视率,娃哈哈天眼晶"
37101,104,news_finance,狗年选皮卡猎豹篇 军工品质的代表回来了,"猎豹CT7,狗年选皮卡,皮卡,猎豹汽车,SUV,手动变速箱"
37105,104,news_finance,创业者和打工者最大的区别是什么？,
37108,102,news_entertainment,报警了，你鲨头上白顶了“一片草原”,"文德斯,末代独裁,百万美元酒店,艾丽西亚·维坎德,德州巴黎,詹姆斯·麦卡沃伊,狂热郁金香,维姆·文德斯,意识流"
37109,107,news_car,5万左右两厢车哪款省油耐用？,"小型车,韩系车,油耗,Carplay,雨燕"
37110,107,news_car,国六即将实施，常用的“国三”“国四”会怎样处理呢？,
37112,104,news_finance,枣庄山亭区首笔“鲁担惠农贷”贷款成功发放,"鲁担惠农贷,城头镇,枣庄市,山东省,山亭区"
37116,103,news_sports,黑人对乔丹鞋有多执着？,
37117,102,news_entertainment,雷诺ESPACE试驾体验,"GL8,速双离合,SUV,MPV,武汉人"
37119,101,news_culture,方舟子说象棋源自印度，中国古代没有大象，你认为这种说法怎么样？,
37120,107,news_car,国产车为什么都是插电混动和纯电动车 而不做丰田那种油电混动？,"核聚变,电混动,丰田,奥迪Q5,特斯拉,奥迪,油电混合"
37121,106,news_house,西安房价暴涨，背后的炒房客是最大赢家吗？,
37122,102,news_entertainment,谢霆锋被以前一部电影害了，离婚后一直被骂渣男，王菲也不幸躺枪,"陈凯歌,苏永康,王菲,张柏芝,无极,谢霆锋"
37123,100,news_story,女子半夜上厕所，发现坑里有眼睛盯着她，警察赶来忍不住笑了,"茶杯犬,厕所,警察"
37124,107,news_car,四月底，有一批开着斯巴鲁车的人成群结队前往侨鑫生态园……,"枇杷节,斯巴鲁,生态园,佛山市,侨鑫生态园"
37127,101,news_culture,方舟子说象棋源自印度，中国古代没有大象，你认为这种说法怎么样？,
37128,104,news_finance,最有可能超过上海的是哪个城市？,"珠三角,机器人,粤港澳,双创,深圳,全国"
37129,102,news_entertainment,小童星曹梓珺受邀参加戛纳国际电影节,"童子问道,系列剧,戛纳国际电影节,传统文化,龙虎山,戛纳电影节,好莱坞杂志"
37132,107,news_car,尿素还能涨多少？,
37133,102,news_entertainment,76岁慰安妇掀开衣服露出刀疤，控诉日本恶行！这部电影值得大家看,"慰安妇,花漾奶奶秀英文,鬼怪奶奶,公务员,二十二,纪录片,罗文姬"
37134,101,news_culture,《天龙八部》有一高手很无语 苦练了30年 武功却越练越差,"雁门关,天龙八部,萧峰,萧远山,慕容博,武功"
37135,102,news_entertainment,菲开什么车，张柏芝开什么车，章子怡开什么车，口味果真不同！,"奔驰SLK,法拉利,二手车,章子怡,张柏芝"
37136,102,news_entertainment,安悦溪：出席活动，网友：单纯的穿着打扮，真是美丽可爱,"美丽可爱安悦溪,穿着打扮,安悦溪"
37137,103,news_sports,Digital Chaos收编pyth，Maiklele及pronax,"Digital,S27,MDL,Chaos"
37141,103,news_sports,国际足坛有哪些背景帝？,
37142,104,news_finance,东宸医生集团开创综合经营新模式,"医疗服务,健康管理,医生集团,东宸医生集团,私人医生服务"
37143,106,news_house,乌鲁木齐住房公积金贷款推出三项便民措施，这些业务“最多跑一次”,"乌鲁木齐,住房公积金贷款业务,乌鲁木齐住房公积金,住房公积金管理中心,办理住房公积金"
37146,101,news_culture,“古朴典雅”的瓷器，传承中国文化，瓷雕艺术你知几种？,"瓷雕,瓷器"
37148,104,news_finance,格林美与北汽集团签署动力电池回收利用等领域战略合作协议,"废旧电池,北汽鹏龙,北汽集团,新能源汽车,格林美"
37151,103,news_sports,足协杯提前出局，联赛的争冠形势又异常的激烈,"卡纳瓦罗,中超,鹿岛鹿角,亚冠,足协杯"
37152,107,news_car,舒适又能跑 老板的最爱将是它？,"宝马M5,V12,梅赛德斯,宝马公司,宝马,S65,S63"
37153,107,news_car,独一无二！解放军这一古老军种，全世界只有一支,"一支部队,骑兵队"
37155,101,news_culture,2018学院空间——A3艺术计划特展开幕 旨在培养复合型艺术人才,"湖北美术学院,A3艺术计划特展,油画,A3艺术计划,2018学院空间"
37156,100,news_story,你会不会爱上一个卖猪肉的女大学生？,"大学生,舒琳,祥林嫂,卖猪肉,酒吧女老板,岳文"
37159,103,news_sports,三分王变铁王却是火箭关键！抗勇士得靠他？再低迷或遭莫雷清洗,"戈登,勇士,常规赛,季后赛,火箭"
37160,107,news_car,10万元左右的高颜值小型SUV有什么推荐？,
37162,106,news_house,住建部约谈12城市，你怎么看？,
37163,107,news_car,30多万的七代本田雅阁 二手车市场中型车常青树,"CRV,代雅阁,刹车灯,雅阁,奥德赛,公里数"
37165,102,news_entertainment,“我是你的陆太太，和陆先生做是义务，你的辛苦费我不需要”,"照相馆,方逸,迈巴赫,张道陵,文始真人,苏牧婉,曹锦程,陆景年"
37170,107,news_car,国产汽车120公里每小时发动机转速2000左右的有哪些车？,"宝骏730,动力总成,长安睿骋,发动机,变速器,睿骋,转速"
37173,102,news_entertainment,6位脖颈最美的古装美人：李沁上榜，热巴力压baby，第一太美了,"花千骨,千娇百媚,古装美人,李沁,楚乔传,天鹅颈,锦绣未央,古装,三生三世"
37180,103,news_sports,卢俊义和武松谁厉害？,
37182,100,news_story,火葬场对面，有一栋公寓，这栋公寓晚上喧嚣热闹，白天死寂无声,"瘟神,运动服,老爷爷,老婆婆,张小蝶,鬼故事,鬼上身,自行车,杨森,火葬场"
37184,104,news_finance,比尔·盖茨：如果有方便的途径 我会做空比特币,"开源软件,巴菲特,中本聪,比尔·盖茨,比特币"
37185,106,news_house,已经努力到极致了，还是买不起房，怎么办？,
37187,107,news_car,鼻毛“长出洞”别用手拔，教你一笨方法，2分钟鼻毛乖乖全跑光,"男士,多功能,碳纤维,钥匙扣"
37189,101,news_culture,上联是:古戏佳人，亭亭玉立，田田冉冉荷花艳，如何对下联？,
37190,106,news_house,你觉得八年后的房子会成白菜价吗？,
37191,103,news_sports,詹皇，他的状态可以决定一场球赛的胜败,詹皇
37196,101,news_culture,重读言恭达《悲歌汶川》，纪念汶川地震十周年,"沁园春·长沙,抱云堂艺思录,悲歌汶川,言恭达先生,艺术家,问苍茫,抗震救灾"
37202,102,news_entertainment,看王晓晨25位前任，就知她为啥叫男神收割机，半个娱乐圈都是她的,"大好时光,张嘉译,男神收割机,钟汉良,复合大师,王晓晨,贾乃亮"
37203,100,news_story,民间故事：崔判官审虎,"长子县,四大判官,阴曹地府,崔珏,崔判官"
37206,104,news_finance,以茅台酒现在的价格，你认为它还是用来喝的吗？,
37208,103,news_sports,这才是绿军赢球的真正原因，史蒂文斯赛前这一招够狠,"骑士,詹姆斯,绿军,欧文,凯尔特人"
37209,103,news_sports,一人连解三根中国结拯救全队,"解中国结,定向赛,李伟,心有千千结,李伟和"
37211,104,news_finance,这座城市一季度GDP增速被深圳甩开 居重点城市倒数,"广州,深圳,公共预算,广州市统计局,GDP"
37212,102,news_entertainment,农村婆媳俩正钩洋槐花，家里突然来客人，俩人急忙收拾东西赶回家,"洋槐花,婆媳,槐花,农村"
37213,102,news_entertainment,印小天被骗婚是什么情况？,
37216,103,news_sports,如果皇马欧冠三连冠，对欧冠是好事还是坏事？,
37217,101,news_culture,「每日五词」20180506，每天整理五个词语，一起成长吧,"尔雅,郑玄,荀子·大略,每日五词,挽朱立云,棫，白桵。,学古,甘泉宫赋,泰山谢雨文,péng,文昌杂录,杂诗,北史·薛辩传,李时珍,文选·张衡＜西京赋＞"
37218,104,news_finance,起底韩国半导体产业发家史：晚起步十几年还能赶超美日,"NEC,DRAM,三星,韩国,SK海力士,SST,VLSI,半导体芯片保护法,韩国政府"
37220,107,news_car,这款国产越野车太霸气了！30万价格开出了100万陆巡的格调,"陆地巡洋舰,越野车,国产车,汽车市场,SUV"
37225,107,news_car,西安结婚租车多少钱一天？西安婚庆租车队价格一览表,"科技感,车内空间充裕,克莱斯勒,A6L,保时捷,奥迪A6L"
37226,102,news_entertainment,灭霸是谁，什么是无限宝石？《复联3》上映在即，观影须知有这些,"雷神索尔,卡魔拉,灭霸,复仇者联盟2,复仇者联盟3,神盾局,复仇者联盟,银河护卫队,美国队长,钢铁侠,危险的女人"
37227,104,news_finance,“顺势而为 赋能终端”五光十色燃爆华东,"终端运营,经销商,五光十色,五光十色照明,宝马汽车"
37228,100,news_story,鲁班一夜建成大石桥，张果老聚来日月上桥测试，当面认输倒骑毛驴,"曹国舅,钟离权,老人头,张果老,鲁班师傅"
37231,102,news_entertainment,儿媳给老太太准备早餐，被小姐和管家嘲笑，结果被老太太打脸,"儿媳,小姐"
37234,100,news_story,远嫁闺女和亲妈的聊天记录，看后泪流满面，满是辛酸,"甜言蜜语,安磊"
37237,103,news_sports,特朗普有几个老婆？,
37239,101,news_culture,一个美国人横跨中国30年，留住了我们30年共同的记忆,"博物馆,天安门广场,北京,摄于北京,天安门城楼"
37240,102,news_entertainment,刘亦菲耍大牌？baby已购亿万豪宅？,"Angelababy,南烟斋笔录,郑爽,耍大牌,刘亦菲,秦海璐"
37242,104,news_finance,工资4000千相当八十年代多少钱？,
37243,103,news_sports,皇马与塞维利亚比赛失利，是否影响欧冠决赛？,
37244,103,news_sports,别骂他了！最后时刻，还是他挺身而出拯救鲁能,"佩莱,塔尔德利,鲁能,权健,王大雷"
